Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
1466,nilearn~nilearn,20150114,4,1,6,0,1,3,0,19,2,4
1469,nilearn~nilearn,20150117,1,0,0,0,2,0,1,3,1,10
1470,nilearn~nilearn,20150118,3,2,6,0,0,3,0,0,0,11
1472,nilearn~nilearn,20150120,15,0,25,0,4,0,1,21,23,2
1474,nilearn~nilearn,20150122,10,1,26,0,5,1,1,21,9,2
1475,nilearn~nilearn,20150123,3,0,1,0,1,0,0,0,2,10
1476,nilearn~nilearn,20150124,0,0,15,0,1,0,0,0,0,10
1477,nilearn~nilearn,20150125,4,0,7,0,1,0,1,0,5,10
1479,nilearn~nilearn,20150127,4,0,4,0,0,1,0,1,1,5
1480,nilearn~nilearn,20150128,2,0,4,0,0,0,0,3,2,10
1481,nilearn~nilearn,20150129,17,1,16,0,2,2,1,23,52,2
1482,nilearn~nilearn,20150130,5,0,9,0,4,0,1,0,3,10
1483,nilearn~nilearn,20150131,1,0,3,0,3,0,2,0,5,10
1484,nilearn~nilearn,20150201,1,1,18,0,1,1,0,0,0,4
1485,nilearn~nilearn,20150202,9,2,35,0,5,4,1,22,14,2
1486,nilearn~nilearn,20150203,7,0,12,0,3,2,1,0,6,4
1487,nilearn~nilearn,20150204,8,0,4,0,2,0,1,0,9,10
1488,nilearn~nilearn,20150205,83,13,37,0,23,26,15,61,84,3
1489,nilearn~nilearn,20150206,22,2,23,0,3,7,1,1,3,2
1491,nilearn~nilearn,20150208,1,0,12,0,3,0,2,2,3,10
1492,nilearn~nilearn,20150209,1,1,9,0,0,1,0,0,0,11
1493,nilearn~nilearn,20150210,10,1,31,0,3,4,2,1,4,4
1495,nilearn~nilearn,20150212,6,2,24,0,2,3,1,2,3,4
1496,nilearn~nilearn,20150213,7,2,13,0,4,3,2,3,4,4
1497,nilearn~nilearn,20150214,2,1,0,0,1,1,1,0,1,11
1499,nilearn~nilearn,20150216,12,2,13,0,2,4,1,0,9,2
1500,nilearn~nilearn,20150217,11,1,11,0,5,6,2,6,10,2
1501,nilearn~nilearn,20150218,9,2,8,0,4,4,3,3,7,4
1502,nilearn~nilearn,20150219,19,2,19,0,6,2,3,14,16,2
1503,nilearn~nilearn,20150220,11,0,34,0,3,0,1,18,12,2
1504,nilearn~nilearn,20150221,2,0,14,0,2,2,1,6,2,4
1505,nilearn~nilearn,20150222,3,1,17,0,2,2,1,10,8,4
1506,nilearn~nilearn,20150223,12,2,18,0,3,2,1,10,21,2
1507,nilearn~nilearn,20150224,22,0,29,0,3,0,1,50,22,2
1508,nilearn~nilearn,20150225,16,0,17,0,3,1,1,4,16,2
1509,nilearn~nilearn,20150226,12,1,18,0,1,1,1,6,4,4
1510,nilearn~nilearn,20150227,14,4,15,0,2,8,1,0,8,2
1513,nilearn~nilearn,20150302,5,0,17,0,2,1,2,19,5,2
1514,nilearn~nilearn,20150303,26,2,25,0,2,3,1,12,26,2
1515,nilearn~nilearn,20150304,10,0,23,0,6,1,2,28,8,2
1516,nilearn~nilearn,20150305,6,2,33,0,5,3,2,24,2,2
1518,nilearn~nilearn,20150307,3,0,0,0,0,0,0,2,3,10
1520,nilearn~nilearn,20150309,5,2,9,0,0,3,0,30,1,2
1521,nilearn~nilearn,20150310,10,0,18,0,2,1,1,14,6,4
1522,nilearn~nilearn,20150311,5,0,6,0,1,0,1,10,2,10
1523,nilearn~nilearn,20150312,2,0,9,0,3,0,0,6,1,10
1524,nilearn~nilearn,20150313,6,1,11,0,1,1,0,6,6,4
1525,nilearn~nilearn,20150314,1,0,0,0,1,0,1,0,1,10
1527,nilearn~nilearn,20150316,1,0,2,0,1,0,0,9,0,10
1528,nilearn~nilearn,20150317,15,5,16,0,2,9,1,5,9,2
1529,nilearn~nilearn,20150318,14,1,7,0,4,3,3,25,10,2
1530,nilearn~nilearn,20150319,16,4,22,0,5,7,1,40,14,2
1531,nilearn~nilearn,20150320,14,5,21,0,6,8,6,2,12,2
1533,nilearn~nilearn,20150322,0,0,2,0,1,1,1,0,3,11
1534,nilearn~nilearn,20150323,4,1,11,0,3,1,1,0,6,11
1536,nilearn~nilearn,20150325,8,2,20,0,2,5,1,8,12,2
1537,nilearn~nilearn,20150326,6,0,6,0,0,3,0,12,12,4
1538,nilearn~nilearn,20150327,4,2,9,0,2,4,0,7,4,4
1539,nilearn~nilearn,20150328,0,0,6,0,1,0,0,0,0,10
1540,nilearn~nilearn,20150329,1,0,3,0,0,0,0,0,1,10
1542,nilearn~nilearn,20150331,1,0,0,0,1,0,0,0,1,10
1543,nilearn~nilearn,20150401,1,0,0,0,0,1,0,0,1,11
1545,nilearn~nilearn,20150403,0,0,2,0,1,0,0,0,0,10
1546,nilearn~nilearn,20150404,0,0,0,0,1,0,1,0,0,10
1549,nilearn~nilearn,20150407,4,2,1,0,2,2,2,0,4,11
1550,nilearn~nilearn,20150408,5,0,21,0,1,6,1,4,8,4
1553,nilearn~nilearn,20150411,2,0,0,0,1,0,0,0,3,10
1554,nilearn~nilearn,20150412,2,1,5,0,1,1,1,0,2,11
1555,nilearn~nilearn,20150413,2,0,11,0,1,0,0,7,4,10
1556,nilearn~nilearn,20150414,3,1,18,0,2,5,1,6,4,4
1557,nilearn~nilearn,20150415,6,0,28,0,3,4,2,2,8,4
1558,nilearn~nilearn,20150416,8,1,9,0,2,2,1,3,8,4
1559,nilearn~nilearn,20150417,7,0,15,0,3,3,0,21,7,4
1560,nilearn~nilearn,20150418,1,0,2,0,0,1,0,0,1,11
1561,nilearn~nilearn,20150419,0,0,1,0,1,0,1,0,0,10
1562,nilearn~nilearn,20150420,14,4,12,0,3,5,3,14,12,2
1563,nilearn~nilearn,20150421,0,0,5,0,2,0,0,13,0,10
1564,nilearn~nilearn,20150422,5,0,4,0,1,0,1,2,5,10
1565,nilearn~nilearn,20150423,0,0,9,0,2,1,1,0,1,11
1566,nilearn~nilearn,20150424,10,3,17,0,2,6,1,6,4,4
1567,nilearn~nilearn,20150425,0,0,0,0,0,0,0,2,0,10
1568,nilearn~nilearn,20150426,0,0,0,0,1,0,0,1,0,10
1569,nilearn~nilearn,20150427,5,0,6,0,1,0,1,0,6,10
1570,nilearn~nilearn,20150428,6,0,2,0,1,0,1,10,12,10
1571,nilearn~nilearn,20150429,4,0,3,0,2,1,1,12,4,4
1572,nilearn~nilearn,20150430,4,2,17,0,2,4,1,15,2,4
1573,nilearn~nilearn,20150501,0,0,0,0,0,1,0,0,0,11
1574,nilearn~nilearn,20150502,1,0,2,0,1,0,1,1,1,10
1575,nilearn~nilearn,20150503,1,0,3,0,0,0,0,1,1,10
1576,nilearn~nilearn,20150504,4,0,6,0,4,0,1,1,4,10
1577,nilearn~nilearn,20150505,2,0,3,0,1,0,1,8,3,10
1578,nilearn~nilearn,20150506,1,0,0,0,0,0,0,1,1,10
1579,nilearn~nilearn,20150507,11,2,17,0,1,4,1,1,9,4
1580,nilearn~nilearn,20150508,5,0,16,0,3,0,1,7,5,4
1582,nilearn~nilearn,20150510,7,0,5,0,0,0,0,0,7,10
1583,nilearn~nilearn,20150511,21,8,35,0,5,18,4,14,13,6
1588,nilearn~nilearn,20150516,1,0,1,0,1,0,1,0,3,10
1592,nilearn~nilearn,20150520,5,0,1,0,2,0,2,11,5,10
1593,nilearn~nilearn,20150521,2,0,0,0,0,0,0,13,2,10
1594,nilearn~nilearn,20150522,2,0,3,0,0,0,0,8,4,10
1595,nilearn~nilearn,20150523,1,0,1,0,0,0,0,5,2,10
1596,nilearn~nilearn,20150524,1,0,0,0,0,0,0,0,2,10
1597,nilearn~nilearn,20150525,1,0,2,9,1,1,0,0,0,5
1599,nilearn~nilearn,20150527,0,0,5,0,0,0,0,0,0,10
1601,nilearn~nilearn,20150529,1,0,1,0,0,0,0,0,1,10
1602,nilearn~nilearn,20150530,0,0,3,0,1,1,0,0,0,11
1605,nilearn~nilearn,20150602,5,0,12,0,1,0,1,5,5,10
1606,nilearn~nilearn,20150603,0,0,17,0,1,1,0,13,0,4
1607,nilearn~nilearn,20150604,5,1,6,0,1,2,1,5,3,4
1610,nilearn~nilearn,20150607,0,0,1,0,0,1,0,0,0,11
1611,nilearn~nilearn,20150608,4,1,3,0,0,1,0,5,3,5
1613,nilearn~nilearn,20150610,3,1,4,0,2,2,2,0,2,11
1614,nilearn~nilearn,20150611,7,0,5,0,2,0,2,7,9,10
1615,nilearn~nilearn,20150612,13,1,18,0,2,1,1,29,13,2
1616,nilearn~nilearn,20150613,4,0,3,0,1,0,1,2,4,10
1617,nilearn~nilearn,20150614,0,0,8,0,0,0,0,0,0,10
1618,nilearn~nilearn,20150615,2,0,2,0,1,0,0,5,0,10
1619,nilearn~nilearn,20150616,5,1,2,0,1,1,1,6,5,4
1621,nilearn~nilearn,20150618,14,2,19,0,0,2,0,13,11,2
1622,nilearn~nilearn,20150619,6,0,3,0,0,0,0,0,8,10
1625,nilearn~nilearn,20150622,4,1,9,0,2,5,2,9,5,4
1630,nilearn~nilearn,20150627,2,0,3,0,1,0,1,0,8,10
1631,nilearn~nilearn,20150628,0,0,1,0,1,0,1,0,1,10
1634,nilearn~nilearn,20150701,2,0,6,0,1,0,0,0,4,10
1635,nilearn~nilearn,20150702,9,1,15,0,4,2,0,1,10,4
1636,nilearn~nilearn,20150703,1,0,17,0,3,0,1,10,7,4
1637,nilearn~nilearn,20150704,3,1,1,0,1,1,1,0,2,11
1638,nilearn~nilearn,20150705,0,0,6,0,4,0,0,0,0,10
1639,nilearn~nilearn,20150706,4,2,10,0,1,4,1,8,2,4
1640,nilearn~nilearn,20150707,0,0,4,0,0,0,0,1,0,10
1641,nilearn~nilearn,20150708,0,0,0,0,1,0,1,9,4,10
1642,nilearn~nilearn,20150709,0,0,5,0,0,0,0,3,6,10
1643,nilearn~nilearn,20150710,0,0,2,0,3,0,0,0,0,10
1645,nilearn~nilearn,20150712,3,0,0,0,0,0,0,6,10,10
1646,nilearn~nilearn,20150713,62,8,49,0,14,13,11,58,103,3
1647,nilearn~nilearn,20150714,33,2,48,0,15,5,8,73,85,3
1648,nilearn~nilearn,20150715,63,3,46,0,9,12,7,120,95,7
1649,nilearn~nilearn,20150716,74,9,64,2,18,18,13,143,130,7
1650,nilearn~nilearn,20150717,61,9,66,0,12,16,7,128,63,7
1651,nilearn~nilearn,20150718,16,0,16,0,2,3,1,44,18,2
1653,nilearn~nilearn,20150720,8,0,13,0,1,6,0,33,6,2
1654,nilearn~nilearn,20150721,16,4,42,0,3,7,2,9,11,2
1655,nilearn~nilearn,20150722,2,0,22,0,1,1,0,12,4,4
1656,nilearn~nilearn,20150723,3,0,9,0,1,0,0,7,3,10
1657,nilearn~nilearn,20150724,1,0,5,0,4,0,0,13,1,10
1658,nilearn~nilearn,20150725,1,0,1,0,1,0,1,0,1,10
1661,nilearn~nilearn,20150728,11,2,1,0,10,2,1,22,7,2
1662,nilearn~nilearn,20150729,17,3,13,0,8,11,5,9,15,2
1663,nilearn~nilearn,20150730,7,2,5,0,2,3,1,22,8,2
1664,nilearn~nilearn,20150731,2,1,11,0,2,5,0,10,0,4
1666,nilearn~nilearn,20150802,0,0,0,0,2,0,0,0,0,10
1667,nilearn~nilearn,20150803,0,0,6,0,1,0,0,2,0,10
1668,nilearn~nilearn,20150804,7,2,16,0,3,4,3,28,11,2
1669,nilearn~nilearn,20150805,8,1,15,0,3,1,1,33,7,2
1670,nilearn~nilearn,20150806,3,0,1,0,2,0,0,4,3,10
1671,nilearn~nilearn,20150807,2,0,3,0,2,0,1,0,1,10
1672,nilearn~nilearn,20150808,5,1,1,0,2,2,2,0,4,11
1673,nilearn~nilearn,20150809,1,0,1,0,0,0,0,0,1,10
1674,nilearn~nilearn,20150810,0,0,1,0,0,0,0,11,0,10
1675,nilearn~nilearn,20150811,4,1,1,0,1,1,1,10,3,4
1681,nilearn~nilearn,20150817,4,2,9,0,1,4,0,1,1,4
1683,nilearn~nilearn,20150819,3,0,6,0,0,0,0,2,3,10
1685,nilearn~nilearn,20150821,7,3,9,0,4,4,1,2,3,4
1686,nilearn~nilearn,20150822,0,0,0,0,0,0,0,1,0,10
1688,nilearn~nilearn,20150824,7,2,0,0,3,3,2,13,5,4
1689,nilearn~nilearn,20150825,3,1,1,0,2,3,1,2,2,4
1695,nilearn~nilearn,20150831,0,0,1,0,1,0,0,1,0,10
1697,nilearn~nilearn,20150902,2,1,0,0,2,2,1,0,1,11
1698,nilearn~nilearn,20150903,0,0,0,0,1,0,1,2,1,10
1699,nilearn~nilearn,20150904,1,0,2,0,1,0,1,17,3,10
1703,nilearn~nilearn,20150908,0,0,1,0,1,0,0,1,2,10
1704,nilearn~nilearn,20150909,2,0,2,0,2,0,1,2,5,10
1705,nilearn~nilearn,20150910,0,0,0,0,2,1,1,2,4,4
1706,nilearn~nilearn,20150911,1,0,0,0,0,0,0,1,1,10
1709,nilearn~nilearn,20150914,0,0,0,0,0,1,0,0,0,11
1710,nilearn~nilearn,20150915,1,0,0,0,0,0,0,0,1,10
1711,nilearn~nilearn,20150916,3,0,0,0,0,0,0,0,5,10
1712,nilearn~nilearn,20150917,3,0,1,0,0,0,0,2,3,10
1713,nilearn~nilearn,20150918,1,0,0,0,2,0,0,0,3,10
1716,nilearn~nilearn,20150921,3,0,2,0,1,0,0,7,3,10
1717,nilearn~nilearn,20150922,3,0,5,0,0,3,0,2,2,4
1718,nilearn~nilearn,20150923,1,0,0,0,0,0,0,0,3,10
1719,nilearn~nilearn,20150924,1,0,0,0,0,0,0,0,3,10
1720,nilearn~nilearn,20150925,1,0,0,0,0,0,0,0,3,10
1721,nilearn~nilearn,20150926,0,0,0,0,1,0,0,9,0,10
1724,nilearn~nilearn,20150929,2,0,4,0,1,0,1,9,2,10
1725,nilearn~nilearn,20150930,0,0,2,0,0,1,0,15,0,5
1726,nilearn~nilearn,20151001,0,0,0,0,0,0,0,3,0,10
1727,nilearn~nilearn,20151002,0,0,0,0,0,0,0,1,0,10
1731,nilearn~nilearn,20151006,5,0,7,0,1,0,0,4,5,10
1732,nilearn~nilearn,20151007,1,1,3,0,0,2,0,10,0,5
1737,nilearn~nilearn,20151012,3,0,2,0,2,0,1,0,7,10
1738,nilearn~nilearn,20151013,7,2,16,0,2,3,1,1,6,4
1739,nilearn~nilearn,20151014,3,0,8,0,3,0,2,17,3,4
1740,nilearn~nilearn,20151015,4,1,17,18,1,2,0,7,3,5
1741,nilearn~nilearn,20151016,3,0,1,0,0,0,0,4,9,10
1744,nilearn~nilearn,20151019,2,0,16,0,2,0,1,0,2,10
1745,nilearn~nilearn,20151020,3,1,2,0,1,1,1,2,2,4
1746,nilearn~nilearn,20151021,8,0,11,0,2,0,0,3,8,10
1747,nilearn~nilearn,20151022,16,1,10,0,3,3,2,49,18,2
1748,nilearn~nilearn,20151023,10,1,11,0,1,2,1,5,7,4
1751,nilearn~nilearn,20151026,3,0,1,0,0,0,0,0,3,10
1752,nilearn~nilearn,20151027,4,2,3,0,0,6,0,7,4,4
1754,nilearn~nilearn,20151029,0,0,0,0,1,0,0,1,1,10
1758,nilearn~nilearn,20151102,6,0,11,0,6,0,1,38,7,2
1759,nilearn~nilearn,20151103,11,3,40,0,5,4,3,74,10,2
1760,nilearn~nilearn,20151104,8,2,18,0,0,4,0,9,5,4
1761,nilearn~nilearn,20151105,17,3,59,2,7,5,4,58,9,6
1762,nilearn~nilearn,20151106,12,1,34,0,5,3,4,6,16,2
1763,nilearn~nilearn,20151107,2,0,2,0,2,0,1,6,3,10
1764,nilearn~nilearn,20151108,4,1,6,0,1,1,0,6,7,4
1766,nilearn~nilearn,20151110,19,2,17,0,3,2,3,36,24,2
1767,nilearn~nilearn,20151111,3,1,5,0,3,1,1,12,2,4
1768,nilearn~nilearn,20151112,4,1,17,0,0,2,0,3,2,4
1769,nilearn~nilearn,20151113,3,0,7,0,0,0,0,4,3,10
1770,nilearn~nilearn,20151114,0,0,1,0,1,0,0,3,0,10
1772,nilearn~nilearn,20151116,6,1,15,0,1,2,1,13,8,4
1774,nilearn~nilearn,20151118,1,0,4,0,0,1,0,1,2,5
1775,nilearn~nilearn,20151119,5,1,2,0,1,2,1,0,6,11
1776,nilearn~nilearn,20151120,2,0,3,0,2,1,0,9,2,4
1778,nilearn~nilearn,20151122,8,1,12,0,8,1,3,7,4,4
1781,nilearn~nilearn,20151125,0,0,6,0,2,0,0,3,0,10
1782,nilearn~nilearn,20151126,2,0,27,0,1,0,0,6,4,4
1783,nilearn~nilearn,20151127,0,0,16,0,0,1,0,2,0,4
1784,nilearn~nilearn,20151128,7,1,1,0,0,1,0,1,0,4
1785,nilearn~nilearn,20151129,13,1,5,0,3,1,1,2,4,4
1788,nilearn~nilearn,20151202,41,8,57,0,21,18,13,134,62,7
1789,nilearn~nilearn,20151203,22,5,68,0,5,11,2,98,20,6
1794,nilearn~nilearn,20151208,9,1,7,0,4,1,1,3,12,2
1798,nilearn~nilearn,20151212,2,1,0,0,0,1,0,0,0,11
1799,nilearn~nilearn,20151213,7,0,2,0,2,0,1,0,1,10
1800,nilearn~nilearn,20151214,2,0,4,0,2,3,0,0,1,11
1801,nilearn~nilearn,20151215,4,1,8,0,7,1,1,0,2,4
1802,nilearn~nilearn,20151216,5,0,7,0,3,2,1,2,5,4
1803,nilearn~nilearn,20151217,5,0,5,0,2,0,2,7,5,10
1804,nilearn~nilearn,20151218,8,2,23,0,5,4,3,6,6,4
1805,nilearn~nilearn,20151219,0,0,5,0,0,0,0,12,0,10
1806,nilearn~nilearn,20151220,1,1,7,0,1,2,1,1,1,4
1807,nilearn~nilearn,20151221,1,0,1,0,1,0,0,0,1,10
1809,nilearn~nilearn,20151223,1,0,1,0,0,0,0,0,2,10
1810,nilearn~nilearn,20151224,1,0,0,0,0,0,0,0,2,10
1813,nilearn~nilearn,20151227,2,0,0,0,0,0,0,0,4,10
1821,nilearn~nilearn,20160104,6,1,0,0,0,2,0,0,10,11
1823,nilearn~nilearn,20160106,4,0,19,0,3,1,1,13,3,4
1824,nilearn~nilearn,20160107,5,2,21,0,4,5,1,3,3,4
1825,nilearn~nilearn,20160108,3,0,19,0,2,0,1,12,3,4
1826,nilearn~nilearn,20160109,1,0,0,0,1,0,1,5,1,10
1827,nilearn~nilearn,20160110,3,0,0,0,1,0,1,0,3,10
1828,nilearn~nilearn,20160111,5,1,6,0,2,1,0,0,4,11
1830,nilearn~nilearn,20160113,8,3,7,0,3,7,2,22,4,2
1831,nilearn~nilearn,20160114,1,0,15,0,2,0,1,2,1,10
1832,nilearn~nilearn,20160115,4,1,4,0,2,4,1,11,3,4
1833,nilearn~nilearn,20160116,2,0,0,0,1,0,1,1,3,10
1834,nilearn~nilearn,20160117,3,1,8,0,1,2,1,3,3,4
1835,nilearn~nilearn,20160118,4,0,33,0,4,0,0,20,3,2
1836,nilearn~nilearn,20160119,2,1,13,0,1,1,0,2,1,4
1837,nilearn~nilearn,20160120,0,0,3,0,1,1,0,0,0,11
1838,nilearn~nilearn,20160121,0,0,20,0,2,0,1,7,0,4
1839,nilearn~nilearn,20160122,0,0,17,0,1,1,0,9,0,4
1840,nilearn~nilearn,20160123,0,0,5,0,0,0,0,0,0,10
1841,nilearn~nilearn,20160124,0,0,0,0,1,0,1,0,1,10
1842,nilearn~nilearn,20160125,0,0,3,0,1,0,0,1,0,10
1843,nilearn~nilearn,20160126,5,1,0,0,2,1,2,8,3,4
1845,nilearn~nilearn,20160128,7,1,4,0,1,2,0,6,8,4
1846,nilearn~nilearn,20160129,2,0,0,0,2,1,1,0,2,11
1847,nilearn~nilearn,20160130,3,0,3,0,1,1,0,0,2,11
1849,nilearn~nilearn,20160201,7,1,6,0,3,2,2,14,6,4
1850,nilearn~nilearn,20160202,11,2,21,0,4,7,2,14,11,2
1851,nilearn~nilearn,20160203,11,3,25,0,0,7,0,26,8,2
1852,nilearn~nilearn,20160204,19,2,6,0,2,4,2,1,28,2
1853,nilearn~nilearn,20160205,9,2,8,0,4,4,3,20,12,2
1858,nilearn~nilearn,20160210,1,0,3,0,0,0,0,8,2,10
1860,nilearn~nilearn,20160212,7,1,2,0,0,1,0,0,9,11
1862,nilearn~nilearn,20160214,4,0,1,0,1,0,1,4,8,10
1863,nilearn~nilearn,20160215,3,1,3,0,0,1,0,0,3,11
1865,nilearn~nilearn,20160217,10,4,28,0,4,7,2,3,11,2
1866,nilearn~nilearn,20160218,5,0,19,0,2,4,2,5,8,4
1867,nilearn~nilearn,20160219,9,2,28,0,6,6,1,8,7,2
1868,nilearn~nilearn,20160220,1,0,0,0,0,0,0,0,1,10
1869,nilearn~nilearn,20160221,4,0,0,0,0,0,0,0,4,10
1870,nilearn~nilearn,20160222,5,0,8,0,1,0,1,8,12,10
1871,nilearn~nilearn,20160223,9,1,9,0,3,3,0,0,7,4
1872,nilearn~nilearn,20160224,15,2,0,0,5,3,4,3,18,2
1873,nilearn~nilearn,20160225,7,2,5,0,7,4,1,11,9,2
1874,nilearn~nilearn,20160226,30,2,6,0,10,4,5,37,27,2
1877,nilearn~nilearn,20160229,13,1,30,0,3,3,2,60,12,2
1878,nilearn~nilearn,20160301,11,1,17,0,3,1,3,3,10,2
1879,nilearn~nilearn,20160302,10,4,23,0,6,7,3,17,5,2
1880,nilearn~nilearn,20160303,3,2,10,0,3,5,1,0,0,4
1881,nilearn~nilearn,20160304,0,0,14,0,2,0,0,0,0,10
1883,nilearn~nilearn,20160306,1,0,0,0,1,0,1,0,1,10
1884,nilearn~nilearn,20160307,1,1,4,0,1,1,0,0,0,11
1885,nilearn~nilearn,20160308,0,0,2,0,1,0,0,0,0,10
1886,nilearn~nilearn,20160309,2,0,8,0,2,0,0,4,2,10
1887,nilearn~nilearn,20160310,12,1,29,0,2,2,2,8,14,2
1888,nilearn~nilearn,20160311,2,0,5,0,1,0,0,0,1,10
1891,nilearn~nilearn,20160314,0,0,0,0,0,0,0,0,1,10
1892,nilearn~nilearn,20160315,1,0,2,0,0,0,0,7,0,10
1893,nilearn~nilearn,20160316,1,0,3,0,1,0,0,3,1,10
1894,nilearn~nilearn,20160317,3,1,5,0,2,2,2,5,2,4
1896,nilearn~nilearn,20160319,0,0,1,0,0,0,0,2,0,10
1897,nilearn~nilearn,20160320,4,0,5,0,2,0,1,0,4,10
1898,nilearn~nilearn,20160321,4,2,8,0,0,2,0,2,2,4
1900,nilearn~nilearn,20160323,0,0,8,0,0,0,0,1,2,10
1901,nilearn~nilearn,20160324,1,1,9,0,2,3,0,0,0,11
1906,nilearn~nilearn,20160329,3,0,2,0,1,0,1,2,3,10
1907,nilearn~nilearn,20160330,2,0,2,0,1,0,1,6,2,10
1908,nilearn~nilearn,20160331,1,1,8,0,2,2,0,1,0,4
1909,nilearn~nilearn,20160401,0,0,4,0,0,1,0,0,0,11
1914,nilearn~nilearn,20160406,0,0,6,0,2,0,0,0,0,10
1916,nilearn~nilearn,20160408,1,0,2,0,1,0,1,0,1,10
1919,nilearn~nilearn,20160411,1,0,0,0,0,0,0,0,1,10
1920,nilearn~nilearn,20160412,1,0,10,0,5,0,3,3,3,4
1921,nilearn~nilearn,20160413,1,1,3,0,2,3,1,0,1,11
1922,nilearn~nilearn,20160414,0,0,8,0,1,0,1,3,6,10
1923,nilearn~nilearn,20160415,1,1,5,0,1,1,1,1,3,4
1925,nilearn~nilearn,20160417,1,0,0,0,1,0,1,3,1,10
1926,nilearn~nilearn,20160418,0,0,5,0,3,1,0,4,2,4
1927,nilearn~nilearn,20160419,4,0,2,0,1,0,1,1,4,10
1929,nilearn~nilearn,20160421,0,0,0,0,1,0,1,0,2,10
1930,nilearn~nilearn,20160422,2,1,12,0,1,1,0,0,0,11
1933,nilearn~nilearn,20160425,0,0,7,0,0,0,0,7,1,10
1934,nilearn~nilearn,20160426,5,1,5,0,0,1,0,6,2,5
1935,nilearn~nilearn,20160427,2,0,4,0,0,0,0,1,2,10
1936,nilearn~nilearn,20160428,2,0,2,0,1,0,0,0,2,10
1938,nilearn~nilearn,20160430,0,0,1,0,1,0,0,0,1,10
1940,nilearn~nilearn,20160502,0,0,8,0,1,0,1,0,1,10
1941,nilearn~nilearn,20160503,0,0,6,0,0,0,0,0,1,10
1948,nilearn~nilearn,20160510,1,0,2,0,0,0,0,0,1,10
1949,nilearn~nilearn,20160511,1,1,4,0,0,2,0,0,0,11
1950,nilearn~nilearn,20160512,0,0,2,0,1,1,0,0,0,11
1951,nilearn~nilearn,20160513,0,0,2,0,0,0,0,7,0,10
1955,nilearn~nilearn,20160517,2,0,1,0,1,0,1,0,2,10
1956,nilearn~nilearn,20160518,1,0,6,0,1,0,0,0,1,10
1957,nilearn~nilearn,20160519,3,1,13,0,1,1,1,14,3,4
1959,nilearn~nilearn,20160521,0,0,1,0,0,0,0,6,0,10
1961,nilearn~nilearn,20160523,7,5,8,0,0,6,0,0,2,2
1962,nilearn~nilearn,20160524,4,0,1,0,0,0,0,0,7,10
1963,nilearn~nilearn,20160525,1,0,1,0,1,0,1,3,1,10
1964,nilearn~nilearn,20160526,1,0,11,0,1,0,0,7,1,10
1965,nilearn~nilearn,20160527,6,0,4,0,2,0,1,1,14,10
1966,nilearn~nilearn,20160528,0,0,0,0,0,0,0,0,1,10
1970,nilearn~nilearn,20160601,1,1,2,0,1,2,0,0,0,11
1976,nilearn~nilearn,20160607,2,2,14,0,3,9,0,0,0,4
1977,nilearn~nilearn,20160608,6,1,23,0,3,4,1,35,15,2
1978,nilearn~nilearn,20160609,17,4,12,0,5,7,2,37,24,2
1979,nilearn~nilearn,20160610,19,2,7,0,3,3,2,48,25,2
1980,nilearn~nilearn,20160611,4,0,0,0,1,0,1,1,3,10
1982,nilearn~nilearn,20160613,16,3,5,0,5,8,3,11,8,2
1983,nilearn~nilearn,20160614,2,0,0,0,1,0,0,0,2,10
1984,nilearn~nilearn,20160615,0,0,0,0,0,0,0,0,2,10
1985,nilearn~nilearn,20160616,4,1,1,0,3,2,3,0,7,11
1986,nilearn~nilearn,20160617,0,0,9,0,3,2,0,0,0,11
1989,nilearn~nilearn,20160620,2,1,2,0,5,1,2,0,4,11
1990,nilearn~nilearn,20160621,1,0,6,0,2,0,1,1,1,10
1991,nilearn~nilearn,20160622,6,0,5,0,2,0,1,4,6,10
1992,nilearn~nilearn,20160623,4,1,9,0,6,2,2,9,6,4
1993,nilearn~nilearn,20160624,2,0,4,0,4,0,3,0,3,11
1995,nilearn~nilearn,20160626,0,0,1,0,2,1,0,0,0,11
1996,nilearn~nilearn,20160627,0,0,0,0,0,0,0,1,0,10
1997,nilearn~nilearn,20160628,2,0,1,0,0,0,0,2,1,10
2000,nilearn~nilearn,20160701,2,0,7,0,0,0,0,2,2,10
2001,nilearn~nilearn,20160702,2,0,1,0,1,0,1,1,2,10
2002,nilearn~nilearn,20160703,5,1,1,0,0,3,0,8,4,4
2003,nilearn~nilearn,20160704,5,2,14,0,4,2,2,6,3,4
2004,nilearn~nilearn,20160705,7,2,10,0,6,4,2,5,5,4
2005,nilearn~nilearn,20160706,2,0,5,0,1,0,1,0,2,10
2006,nilearn~nilearn,20160707,6,2,7,0,2,4,0,3,4,4
2007,nilearn~nilearn,20160708,2,0,17,0,3,0,2,12,4,4
2008,nilearn~nilearn,20160709,2,0,7,0,3,0,2,0,2,10
2009,nilearn~nilearn,20160710,2,0,4,0,3,1,2,4,4,4
2010,nilearn~nilearn,20160711,3,2,1,0,0,3,0,2,2,4
2012,nilearn~nilearn,20160713,4,1,8,0,0,2,0,12,3,5
2014,nilearn~nilearn,20160715,2,0,4,0,0,0,0,2,3,10
2016,nilearn~nilearn,20160717,3,0,3,0,0,0,0,0,6,10
2017,nilearn~nilearn,20160718,2,0,3,0,0,0,0,4,2,10
