Unnamed: 0,project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit,State
1079,idan~oauthlib,20141102,0,0,3,0,1,1,0,0,0,11
1083,idan~oauthlib,20141106,0,0,4,0,1,0,0,0,0,10
1089,idan~oauthlib,20141112,0,0,1,0,2,0,0,0,0,10
1090,idan~oauthlib,20141113,2,0,5,0,1,2,0,0,0,11
1091,idan~oauthlib,20141114,0,0,1,0,2,0,1,0,2,10
1094,idan~oauthlib,20141117,1,0,0,0,1,0,1,0,1,10
1095,idan~oauthlib,20141118,0,0,3,0,0,0,0,0,0,10
1103,idan~oauthlib,20141126,2,0,0,0,1,0,1,0,2,10
1104,idan~oauthlib,20141127,0,0,2,0,1,0,0,0,0,10
1108,idan~oauthlib,20141201,2,0,0,0,1,0,1,0,2,10
1116,idan~oauthlib,20141209,1,0,0,0,1,0,1,0,1,10
1124,idan~oauthlib,20141217,0,0,4,0,0,0,0,0,0,10
1147,idan~oauthlib,20150109,0,0,0,1,0,0,0,0,0,5
1151,idan~oauthlib,20150113,1,0,0,0,2,0,1,0,1,10
1156,idan~oauthlib,20150118,0,0,0,0,2,0,1,0,2,10
1158,idan~oauthlib,20150120,0,0,4,0,0,0,0,0,2,10
1165,idan~oauthlib,20150127,2,0,0,0,3,1,2,0,3,11
1173,idan~oauthlib,20150204,0,0,1,0,1,0,0,0,1,10
1174,idan~oauthlib,20150205,0,0,1,0,2,0,0,0,0,10
1179,idan~oauthlib,20150210,1,0,2,0,2,0,2,0,2,10
1181,idan~oauthlib,20150212,0,0,3,0,0,0,0,0,0,10
1183,idan~oauthlib,20150214,1,0,0,0,1,0,1,0,1,10
1195,idan~oauthlib,20150226,1,0,2,0,3,2,1,0,2,11
1196,idan~oauthlib,20150227,4,0,3,0,4,0,4,0,7,4
1198,idan~oauthlib,20150301,1,0,0,0,1,0,1,0,1,10
1200,idan~oauthlib,20150303,1,0,0,0,2,0,1,0,1,10
1202,idan~oauthlib,20150305,2,0,0,0,1,0,1,0,2,10
1208,idan~oauthlib,20150311,1,0,0,0,1,0,1,0,1,10
1214,idan~oauthlib,20150317,1,0,10,0,3,0,2,1,2,10
1215,idan~oauthlib,20150318,0,0,2,0,0,1,0,0,0,11
1223,idan~oauthlib,20150326,1,0,0,0,1,0,1,0,1,10
