"file_name","degree","modularity_class","modularity_measure"
"astroid/brain/brain_subprocess.py","68","0","0.42880250989482227"
"astroid/tests/unittest_inference.py","318","0","0.42880250989482227"
"astroid/brain/brain_collections.py","67","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkgutil_1/package/foo.py","24","3","0.42880250989482227"
"astroid/tests/regrtest_data/absimp/string.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/joined_strings.py","4","0","0.42880250989482227"
"test/regrtest_data/package/import_package_subpackage_module.py","207","4","0.42880250989482227"
"astroid/tests/testdata/python2/data/find_test/module.py","148","2","0.42880250989482227"
"astroid/tests/unittest_scoped_nodes.py","317","0","0.42880250989482227"
"test/data/lmfp/foo.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/appl/myconnection.py","148","2","0.42880250989482227"
"astroid/brain/brain_re.py","1","0","0.42880250989482227"
"astroid/tests/data_py3/module2.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/appl/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/package/hello.py","148","2","0.42880250989482227"
"astroid/brain/brain_curses.py","2","6","0.42880250989482227"
"test/data_py3/email.py","198","1","0.42880250989482227"
"astroid/tests/regrtest_data/absimp/__init__.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/clientmodule_test.py","149","2","0.42880250989482227"
"astroid/brain/_mechanize.py","30","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/notall.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/descriptor_crash.py","148","2","0.42880250989482227"
"astroid/brain/builtin_inference.py","63","0","0.42880250989482227"
"astroid/tests/regrtest_data/recursion.py","275","2","0.42880250989482227"
"astroid/tests/data_py3/email.py","275","2","0.42880250989482227"
"astroid/tests/unittest_inspector.py","276","2","0.42880250989482227"
"astroid/tests/data_py3/lmfp/__init__.py","275","2","0.42880250989482227"
"test/data/notall.py","209","4","0.42880250989482227"
"astroid/tests/regrtest_data/absimp/sidepackage/__init__.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/foogle/fax/__init__.py","5","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/package/hello.py","148","2","0.42880250989482227"
"astroid/tests/data/appl/__init__.py","275","2","0.42880250989482227"
"astroid/tests/__init__.py","68","0","0.42880250989482227"
"test/unittest_scoped_nodes.py","211","4","0.42880250989482227"
"astroid/rebuilder.py","245","0","0.42880250989482227"
"astroid/brain/pyqt.py","21","0","0.42880250989482227"
"test/data_py3/all.py","198","1","0.42880250989482227"
"astroid/brain/_builtin_inference.py","30","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/module.py","177","2","0.42880250989482227"
"test/data/find_test/nonregr.py","198","1","0.42880250989482227"
"test/data_py3/absimport.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/all.py","148","2","0.42880250989482227"
"astroid/tests/unittest_brain_numpy.py","1","0","0.42880250989482227"
"astroid/tests/regrtest_data/package/subpackage/__init__.py","275","2","0.42880250989482227"
"test/regrtest_data/import_package_subpackage_module.py","61","4","0.42880250989482227"
"test/regrtest_data/unicode_package/__init__.py","198","1","0.42880250989482227"
"test/data_py3/module1abs/core.py","198","1","0.42880250989482227"
"file_name","degree","modularity_class","modularity_measure"
"astroid/exceptions.py","240","0","0.42880250989482227"
"test/unittest_modutils.py","198","1","0.42880250989482227"
"astroid/tests/data/find_test/__init__.py","275","2","0.42880250989482227"
"astroid/tests/regrtest_data/package/absimport.py","275","2","0.42880250989482227"
"astroid/tests/unittest_transforms.py","76","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/module1abs/__init__.py","148","2","0.42880250989482227"
"astroid/brain/pynumpy.py","20","0","0.42880250989482227"
"astroid/tests/data_py3/module.py","275","2","0.42880250989482227"
"astroid/tests/unittest_raw_building.py","239","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/find_test/nonregr.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/find_test/noendingnewline.py","148","2","0.42880250989482227"
"test/data_py3/appl/__init__.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/recursion.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkgutil_1/package/foo.py","24","3","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkg_resources_3/package/__init__.py","24","3","0.42880250989482227"
