project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit
nilearn~nilearn,20131210,10,0,0,0,1,0,0,6,13
nilearn~nilearn,20131211,7,1,4,0,0,2,0,1,0
nilearn~nilearn,20131212,9,0,0,0,1,0,1,0,1
nilearn~nilearn,20131213,12,0,6,0,2,0,1,0,1
nilearn~nilearn,20131215,0,0,2,0,0,2,0,0,0
nilearn~nilearn,20131218,5,1,0,0,0,1,0,0,0
nilearn~nilearn,20131219,4,0,0,0,0,0,0,0,0
nilearn~nilearn,20131220,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20140110,0,0,1,0,1,0,0,0,0
nilearn~nilearn,20140111,0,0,1,0,0,0,0,0,0
nilearn~nilearn,20140119,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20140122,1,0,0,0,0,0,0,0,2
nilearn~nilearn,20140124,2,0,2,0,2,0,1,0,1
nilearn~nilearn,20140126,0,0,1,0,0,1,0,0,0
nilearn~nilearn,20140128,1,0,0,0,0,0,0,0,0
nilearn~nilearn,20140129,3,0,1,0,2,0,2,2,3
nilearn~nilearn,20140130,9,2,19,0,3,2,3,33,7
nilearn~nilearn,20140131,6,2,12,0,2,6,0,6,6
nilearn~nilearn,20140201,0,0,3,0,0,0,0,6,0
nilearn~nilearn,20140202,2,0,0,0,0,0,0,7,0
nilearn~nilearn,20140203,10,0,1,0,1,1,1,12,6
nilearn~nilearn,20140204,5,0,4,0,0,0,0,7,9
nilearn~nilearn,20140206,1,0,0,0,0,0,0,0,2
nilearn~nilearn,20140210,3,0,2,0,2,0,1,0,4
nilearn~nilearn,20140211,10,0,9,0,1,0,0,7,19
nilearn~nilearn,20140212,2,0,4,0,0,0,0,13,4
nilearn~nilearn,20140213,0,0,3,0,0,0,0,0,0
nilearn~nilearn,20140214,4,2,8,0,0,4,0,35,0
nilearn~nilearn,20140217,3,0,0,0,0,0,0,10,6
nilearn~nilearn,20140218,3,0,1,0,1,0,0,5,6
nilearn~nilearn,20140219,0,0,0,0,0,0,0,38,0
nilearn~nilearn,20140220,2,0,0,0,0,0,0,4,4
nilearn~nilearn,20140221,9,0,4,0,2,1,1,18,14
nilearn~nilearn,20140222,0,0,1,0,0,0,0,2,0
nilearn~nilearn,20140224,2,0,1,0,0,0,0,0,2
nilearn~nilearn,20140225,1,0,3,0,1,0,1,0,1
nilearn~nilearn,20140226,1,0,1,0,0,0,0,0,1
nilearn~nilearn,20140227,0,0,0,0,1,0,0,0,0
nilearn~nilearn,20140303,0,0,0,0,0,0,0,20,1
nilearn~nilearn,20140304,2,0,0,0,0,0,0,16,10
nilearn~nilearn,20140305,3,0,7,4,0,0,0,23,3
nilearn~nilearn,20140306,4,0,8,0,2,1,1,7,4
nilearn~nilearn,20140310,0,0,2,0,0,0,0,8,0
nilearn~nilearn,20140311,3,0,2,0,0,0,0,3,6
nilearn~nilearn,20140312,1,0,3,0,0,0,0,0,2
nilearn~nilearn,20140313,2,1,2,0,0,1,0,0,2
nilearn~nilearn,20140318,0,0,2,0,1,0,0,0,0
nilearn~nilearn,20140319,7,2,3,0,3,5,2,0,5
nilearn~nilearn,20140320,2,0,4,0,0,0,0,3,2
nilearn~nilearn,20140321,0,0,3,0,0,0,0,0,0
nilearn~nilearn,20140322,0,0,0,0,0,0,0,4,0
nilearn~nilearn,20140324,3,0,0,0,0,0,0,3,0
nilearn~nilearn,20140325,1,0,6,0,0,0,0,8,1
nilearn~nilearn,20140326,4,0,6,0,1,0,0,13,5
nilearn~nilearn,20140327,6,0,2,0,1,0,1,14,8
nilearn~nilearn,20140328,10,1,2,0,1,3,1,0,9
nilearn~nilearn,20140330,0,0,0,0,0,0,0,6,0
nilearn~nilearn,20140331,10,0,7,0,1,3,0,5,8
nilearn~nilearn,20140401,0,0,1,0,0,1,0,4,0
nilearn~nilearn,20140402,5,0,3,0,1,0,0,4,6
nilearn~nilearn,20140404,1,0,4,0,1,0,1,1,4
nilearn~nilearn,20140407,0,0,0,0,0,0,0,0,1
nilearn~nilearn,20140409,10,0,4,0,4,0,1,1,10
nilearn~nilearn,20140410,0,0,2,0,0,0,0,5,0
nilearn~nilearn,20140411,4,0,12,0,1,0,1,0,4
nilearn~nilearn,20140413,0,0,2,0,0,0,0,2,0
nilearn~nilearn,20140414,2,0,2,0,0,0,0,1,2
nilearn~nilearn,20140415,0,0,10,0,0,0,0,27,0
nilearn~nilearn,20140416,15,0,3,0,1,0,0,14,15
nilearn~nilearn,20140417,2,0,4,0,0,0,0,2,2
