project,period,commit_messages,pull_request_merged,issue_comment,commit_comments,issue_title,issue_closed,pull_request_title,pull_request_commit_comment,pull_request_commit
pycqa~astroid,20120829,1,0,0,0,0,0,0,0,0
pycqa~astroid,20120830,1,0,0,0,0,0,0,0,0
pycqa~astroid,20120920,1,0,0,0,0,0,0,0,0
pycqa~astroid,20121005,5,0,0,0,0,0,0,0,0
pycqa~astroid,20121023,2,0,0,0,0,0,0,0,0
pycqa~astroid,20121116,2,0,0,0,0,0,0,0,0
pycqa~astroid,20130222,3,0,0,0,0,0,0,0,0
pycqa~astroid,20130226,4,0,0,0,0,0,0,0,0
pycqa~astroid,20130227,3,0,0,0,0,0,0,0,0
pycqa~astroid,20130327,6,0,0,0,0,0,0,0,0
pycqa~astroid,20130328,7,0,0,0,0,0,0,0,0
pycqa~astroid,20130329,2,0,0,0,0,0,0,0,0
pycqa~astroid,20130411,2,0,0,0,0,0,0,0,0
pycqa~astroid,20130412,1,0,0,0,0,0,0,0,0
pycqa~astroid,20130416,1,0,0,0,0,0,0,0,0
pycqa~astroid,20130417,2,0,0,0,0,0,0,0,0
pycqa~astroid,20130425,2,0,0,0,0,0,0,0,0
pycqa~astroid,20130617,5,0,0,0,0,0,0,0,0
pycqa~astroid,20130618,11,0,0,0,0,0,0,0,0
pycqa~astroid,20130619,3,0,0,0,0,0,0,0,0
pycqa~astroid,20130620,3,0,0,0,0,0,0,0,0
pycqa~astroid,20130622,0,0,1,0,1,0,0,0,0
pycqa~astroid,20130626,1,0,0,0,0,0,0,0,0
pycqa~astroid,20130718,2,0,0,0,0,0,0,0,0
pycqa~astroid,20130724,8,0,0,0,0,0,0,0,0
pycqa~astroid,20130729,3,0,0,0,0,0,0,0,0
pycqa~astroid,20130730,2,0,0,0,0,0,0,0,0
pycqa~astroid,20130731,1,0,0,0,0,0,0,0,0
pycqa~astroid,20130805,1,0,0,0,0,0,0,0,0
pycqa~astroid,20130806,0,0,0,0,1,0,0,0,0
pycqa~astroid,20130807,0,0,1,0,1,0,0,0,0
pycqa~astroid,20130813,2,0,0,0,0,0,0,0,0
pycqa~astroid,20130814,4,0,0,0,1,0,0,0,0
pycqa~astroid,20130817,0,0,2,0,0,0,0,0,0
pycqa~astroid,20130820,0,0,1,0,0,0,0,0,0
pycqa~astroid,20130904,0,0,3,0,0,0,0,0,0
pycqa~astroid,20130905,0,0,2,0,1,0,0,0,0
pycqa~astroid,20131003,1,0,0,0,0,0,0,0,0
pycqa~astroid,20131004,2,0,0,0,0,0,0,0,0
pycqa~astroid,20131015,0,0,1,0,1,0,0,0,0
pycqa~astroid,20131018,6,0,7,0,1,0,0,0,0
pycqa~astroid,20131019,0,0,1,0,1,0,0,0,0
pycqa~astroid,20131024,2,0,0,0,0,0,0,0,0
pycqa~astroid,20131025,0,0,1,0,0,0,0,0,0
pycqa~astroid,20131028,0,0,3,0,0,0,0,0,0
pycqa~astroid,20131029,1,0,0,0,0,0,0,0,0
pycqa~astroid,20131103,3,0,0,0,0,0,0,0,0
pycqa~astroid,20131104,1,0,0,0,0,0,0,0,0
pycqa~astroid,20131105,3,0,0,0,0,0,0,0,0
pycqa~astroid,20131124,2,0,0,0,0,0,0,0,0
pycqa~astroid,20131125,3,0,0,0,0,0,0,0,0
pycqa~astroid,20131216,3,0,0,0,0,0,0,0,0
pycqa~astroid,20131218,6,0,0,0,1,0,0,0,0
pycqa~astroid,20131224,1,0,0,0,0,0,0,0,0
pycqa~astroid,20131227,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140113,0,0,1,0,1,0,0,0,0
pycqa~astroid,20140114,0,0,2,0,1,0,0,0,0
pycqa~astroid,20140115,0,0,3,0,1,0,0,0,0
pycqa~astroid,20140116,3,0,2,0,0,0,0,0,0
pycqa~astroid,20140118,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140121,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140126,2,0,0,0,0,0,0,0,0
pycqa~astroid,20140127,2,0,0,0,0,0,0,0,0
pycqa~astroid,20140129,2,0,2,0,2,0,0,0,0
pycqa~astroid,20140201,1,0,2,0,0,0,0,0,0
pycqa~astroid,20140203,4,0,0,0,0,0,0,0,0
pycqa~astroid,20140211,0,0,1,0,1,0,0,0,0
pycqa~astroid,20140214,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140216,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140222,2,0,1,0,1,0,0,0,0
pycqa~astroid,20140228,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140302,1,0,0,0,0,0,0,0,0
pycqa~astroid,20140303,0,0,0,0,1,0,0,0,0
pycqa~astroid,20140304,3,0,1,0,0,0,0,0,0
